date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-03-15,101.64,101.64,101.64,101.64,100.682822211,0,0.0000,1.0
2021-03-12,100.92,100.92,100.92,100.92,99.9696026911,0,0.0000,1.0
2021-03-11,100.74,100.74,100.74,100.74,99.7912978112,0,0.0000,1.0
2021-03-10,99.42,99.42,99.42,99.42,98.4837286916,0,0.0000,1.0
2021-03-09,98.75,98.75,98.75,98.75,97.8200383051,0,0.0000,1.0
2021-03-08,97.19,97.19,97.19,97.19,96.2747293455,0,0.0000,1.0
2021-03-05,97.71,97.71,97.71,97.71,96.7898323321,0,0.0000,1.0
2021-03-04,95.91,95.91,95.91,95.91,95.0067835326,0,0.0000,1.0
2021-03-03,97.48,97.48,97.48,97.48,96.5619983188,0,0.0000,1.0
2021-03-02,98.92,98.92,98.92,98.92,97.9884373584,0,0.0000,1.0
2021-03-01,99.88,99.88,99.88,99.88,98.9393967181,0,0.0000,1.0
2021-02-26,97.44,97.44,97.44,97.44,96.5223750121,0,0.0000,1.0
2021-02-25,97.75,97.75,97.75,97.75,96.8294556387,0,0.0000,1.0
2021-02-24,100.41,100.41,100.41,100.41,99.4644055313,0,0.0000,1.0
2021-02-23,99.25,99.25,99.25,99.25,98.3153296383,0,0.0000,1.0
2021-02-22,99.26,99.26,99.26,99.26,98.3252354649,0,0.0000,1.0
2021-02-19,100.21,100.21,100.21,100.21,99.266288998,0,0.0000,1.0
2021-02-18,100.05,100.05,100.05,100.05,99.1077957714,0,0.0000,1.0
2021-02-17,100.63,100.63,100.63,100.63,99.6823337179,0,0.0000,1.0
2021-02-16,100.8,100.8,100.8,100.8,99.8507327712,0,0.0000,1.0
2021-02-12,100.94,100.94,100.94,100.94,99.9894143445,0,0.0000,1.0
2021-02-11,100.45,100.45,100.45,100.45,99.5040288379,0,0.0000,1.0
2021-02-10,100.21,100.21,100.21,100.21,99.266288998,0,0.0000,1.0
2021-02-09,100.26,100.26,100.26,100.26,99.3158181313,0,0.0000,1.0
2021-02-08,100.24,100.24,100.24,100.24,99.296006478,0,0.0000,1.0
2021-02-05,99.32,99.32,99.32,99.32,98.3846704249,0,0.0000,1.0
2021-02-04,98.75,98.75,98.75,98.75,97.8200383051,0,0.0000,1.0
2021-02-03,97.58,97.58,97.58,97.58,96.6610565854,0,0.0000,1.0
2021-02-02,97.45,97.45,97.45,97.45,96.5322808388,0,0.0000,1.0
2021-02-01,96.05,96.05,96.05,96.05,95.1454651059,0,0.0000,1.0
2021-01-29,94.43,94.43,94.43,94.43,93.5407211863,0,0.0000,1.0
2021-01-28,96.18,96.18,96.18,96.18,95.2742408525,0,0.0000,1.0
2021-01-27,95.21,95.21,95.21,95.21,94.3133756661,0,0.0000,1.0
2021-01-26,97.74,97.74,97.74,97.74,96.819549812,0,0.0000,1.0
2021-01-25,98.04,98.04,98.04,98.04,97.116724612,0,0.0000,1.0
2021-01-22,97.79,97.79,97.79,97.79,96.8690789454,0,0.0000,1.0
2021-01-21,97.93,97.93,97.93,97.93,97.0077605187,0,0.0000,1.0
2021-01-20,98.02,98.02,98.02,98.02,97.0969129586,0,0.0000,1.0
2021-01-19,96.78,96.78,96.78,96.78,95.8685904523,0,0.0000,1.0
2021-01-15,95.95,95.95,95.95,95.95,95.0464068392,0,0.0000,1.0
2021-01-14,96.71,96.71,96.71,96.71,95.7992496657,0,0.0000,1.0
2021-01-13,96.82,96.82,96.82,96.82,95.908213759,0,0.0000,1.0
2021-01-12,96.73,96.73,96.73,96.73,95.819061319,0,0.0000,1.0
2021-01-11,96.43,96.43,96.43,96.43,95.5218865191,0,0.0000,1.0
2021-01-08,96.95,96.95,96.95,96.95,96.0369895056,0,0.0000,1.0
2021-01-07,96.49,96.49,96.49,96.49,95.5813214791,0,0.0000,1.0
2021-01-06,94.93,94.93,94.93,94.93,94.0360125195,0,0.0000,1.0
2021-01-05,94.14,94.14,94.14,94.14,93.2534522131,0,0.0000,1.0
2021-01-04,93.35,93.35,93.35,93.35,92.4708919066,0,0.0000,1.0
2020-12-31,94.74,94.74,94.74,94.74,93.8478018129,0,0.0000,1.0
2020-12-30,94.28,94.28,94.28,94.28,93.3921337864,0,0.0000,1.0
2020-12-29,94.03,94.03,94.03,94.03,93.1444881198,0,0.0000,1.0
2020-12-28,94.4,94.4,94.4,94.4,93.5110037063,0,0.0000,1.0
2020-12-24,93.91,93.91,93.91,93.91,93.0256181998,0,0.0000,1.0
2020-12-23,93.66,93.66,93.66,93.66,92.7779725332,0,0.3781,1.0
2020-12-22,93.95,93.95,93.95,93.95,92.6910530891,0,0.0000,1.0
2020-12-21,93.93,93.93,93.93,93.93,92.6713210927,0,0.0000,1.0
